dateday,year,month,hr,holiday,weekday,workingday,casual,registered,count
2012-11-08,1,Nov,7,0,Thur,1,12,411,423
2012-11-08,1,Nov,8,0,Thur,1,16,652,668
2012-11-08,1,Nov,9,0,Thur,1,22,253,275
2012-11-08,1,Nov,10,0,Thur,1,13,148,161
2012-11-08,1,Nov,11,0,Thur,1,16,155,171
2012-11-08,1,Nov,12,0,Thur,1,33,202,235
2012-11-08,1,Nov,13,0,Thur,1,33,195,228
2012-11-08,1,Nov,14,0,Thur,1,33,149,182
2012-11-08,1,Nov,15,0,Thur,1,32,201,233
2012-11-08,1,Nov,16,0,Thur,1,18,321,339
2012-11-08,1,Nov,17,0,Thur,1,36,556,592
2012-11-08,1,Nov,18,0,Thur,1,16,491,507
2012-11-08,1,Nov,19,0,Thur,1,14,359,373
2012-11-08,1,Nov,20,0,Thur,1,10,235,245
2012-11-08,1,Nov,21,0,Thur,1,11,222,233
2012-11-08,1,Nov,22,0,Thur,1,14,147,161
2012-11-08,1,Nov,23,0,Thur,1,5,82,87
2012-11-09,1,Nov,0,0,Fri,1,9,46,55
2012-11-09,1,Nov,1,0,Fri,1,3,17,20
2012-11-09,1,Nov,2,0,Fri,1,1,11,12
2012-11-09,1,Nov,3,0,Fri,1,3,6,9
2012-11-09,1,Nov,4,0,Fri,1,0,14,14
2012-11-09,1,Nov,5,0,Fri,1,2,25,27
2012-11-09,1,Nov,6,0,Fri,1,5,126,131
2012-11-09,1,Nov,7,0,Fri,1,9,332,341
2012-11-09,1,Nov,8,0,Fri,1,25,668,693
2012-11-09,1,Nov,9,0,Fri,1,23,304,327
2012-11-09,1,Nov,10,0,Fri,1,34,163,197
2012-11-09,1,Nov,11,0,Fri,1,66,185,251
2012-11-09,1,Nov,12,0,Fri,1,48,214,262
2012-11-09,1,Nov,13,0,Fri,1,62,237,299
2012-11-09,1,Nov,14,0,Fri,1,67,207,274
2012-11-09,1,Nov,15,0,Fri,1,78,278,356
2012-11-09,1,Nov,16,0,Fri,1,57,377,434
2012-11-09,1,Nov,17,0,Fri,1,61,593,654
2012-11-09,1,Nov,18,0,Fri,1,46,450,496
2012-11-09,1,Nov,19,0,Fri,1,30,331,361
2012-11-09,1,Nov,20,0,Fri,1,20,235,255
2012-11-09,1,Nov,21,0,Fri,1,23,176,199
2012-11-09,1,Nov,22,0,Fri,1,17,146,163
2012-11-09,1,Nov,23,0,Fri,1,20,142,162
2012-11-10,1,Nov,0,0,Sat,0,16,106,122
2012-11-10,1,Nov,1,0,Sat,0,8,68,76
2012-11-10,1,Nov,2,0,Sat,0,2,42,44
2012-11-10,1,Nov,3,0,Sat,0,9,11,20
2012-11-10,1,Nov,4,0,Sat,0,2,4,6
2012-11-10,1,Nov,5,0,Sat,0,1,9,10
2012-11-10,1,Nov,6,0,Sat,0,5,11,16
2012-11-10,1,Nov,7,0,Sat,0,14,57,71
2012-11-10,1,Nov,8,0,Sat,0,16,130,146
2012-11-10,1,Nov,9,0,Sat,0,43,216,259
2012-11-10,1,Nov,10,0,Sat,0,86,264,350
2012-11-10,1,Nov,11,0,Sat,0,143,323,466
2012-11-10,1,Nov,12,0,Sat,0,258,348,606
2012-11-10,1,Nov,13,0,Sat,0,268,383,651
2012-11-10,1,Nov,14,0,Sat,0,280,347,627
2012-11-10,1,Nov,15,0,Sat,0,216,351,567
2012-11-10,1,Nov,16,0,Sat,0,227,378,605
2012-11-10,1,Nov,17,0,Sat,0,183,318,501
2012-11-10,1,Nov,18,0,Sat,0,103,256,359
2012-11-10,1,Nov,19,0,Sat,0,55,228,283
2012-11-10,1,Nov,20,0,Sat,0,39,153,192
2012-11-10,1,Nov,21,0,Sat,0,51,169,220
2012-11-10,1,Nov,22,0,Sat,0,39,154,193
2012-11-10,1,Nov,23,0,Sat,0,26,120,146
2012-11-11,1,Nov,0,0,Sun,0,14,110,124
2012-11-11,1,Nov,1,0,Sun,0,26,82,108
2012-11-11,1,Nov,2,0,Sun,0,12,58,70
2012-11-11,1,Nov,3,0,Sun,0,9,39,48
2012-11-11,1,Nov,4,0,Sun,0,5,6,11
2012-11-11,1,Nov,5,0,Sun,0,0,12,12
2012-11-11,1,Nov,6,0,Sun,0,3,16,19
2012-11-11,1,Nov,7,0,Sun,0,12,56,68
2012-11-11,1,Nov,8,0,Sun,0,32,87,119
2012-11-11,1,Nov,9,0,Sun,0,94,179,273
2012-11-11,1,Nov,10,0,Sun,0,133,272,405
2012-11-11,1,Nov,11,0,Sun,0,180,324,504
2012-11-11,1,Nov,12,0,Sun,0,195,390,585
2012-11-11,1,Nov,13,0,Sun,0,262,424,686
2012-11-11,1,Nov,14,0,Sun,0,292,362,654
2012-11-11,1,Nov,15,0,Sun,0,304,420,724
2012-11-11,1,Nov,16,0,Sun,0,260,393,653
2012-11-11,1,Nov,17,0,Sun,0,151,342,493
2012-11-11,1,Nov,18,0,Sun,0,102,303,405
2012-11-11,1,Nov,19,0,Sun,0,69,208,277
2012-11-11,1,Nov,20,0,Sun,0,54,146,200
2012-11-11,1,Nov,21,0,Sun,0,44,127,171
2012-11-11,1,Nov,22,0,Sun,0,21,113,134
2012-11-11,1,Nov,23,0,Sun,0,16,93,109
2012-11-12,1,Nov,0,1,Mon,0,6,43,49
2012-11-12,1,Nov,1,1,Mon,0,4,26,30
2012-11-12,1,Nov,2,1,Mon,0,6,14,20
2012-11-12,1,Nov,3,1,Mon,0,1,3,4
2012-11-12,1,Nov,4,1,Mon,0,1,3,4
2012-11-12,1,Nov,5,1,Mon,0,1,23,24
2012-11-12,1,Nov,6,1,Mon,0,7,64,71
2012-11-12,1,Nov,7,1,Mon,0,16,248,264
2012-11-12,1,Nov,8,1,Mon,0,50,490,540
2012-11-12,1,Nov,9,1,Mon,0,60,337,397
2012-11-12,1,Nov,10,1,Mon,0,82,184,266
2012-11-12,1,Nov,11,1,Mon,0,112,255,367
2012-11-12,1,Nov,12,1,Mon,0,105,314,419
2012-11-12,1,Nov,13,1,Mon,0,108,312,420
2012-11-12,1,Nov,14,1,Mon,0,134,310,444
2012-11-12,1,Nov,15,1,Mon,0,102,280,382
2012-11-12,1,Nov,16,1,Mon,0,87,347,434
2012-11-12,1,Nov,17,1,Mon,0,66,530,596
2012-11-12,1,Nov,18,1,Mon,0,65,486,551
2012-11-12,1,Nov,19,1,Mon,0,30,323,353
2012-11-12,1,Nov,20,1,Mon,0,31,273,304
2012-11-12,1,Nov,21,1,Mon,0,10,145,155
2012-11-12,1,Nov,22,1,Mon,0,12,100,112
2012-11-12,1,Nov,23,1,Mon,0,1,62,63
2012-11-13,1,Nov,0,0,Tue,1,5,18,23
2012-11-13,1,Nov,1,0,Tue,1,0,5,5
2012-11-13,1,Nov,2,0,Tue,1,7,4,11
2012-11-13,1,Nov,3,0,Tue,1,2,3,5
2012-11-13,1,Nov,4,0,Tue,1,0,9,9
2012-11-13,1,Nov,5,0,Tue,1,0,18,18
2012-11-13,1,Nov,6,0,Tue,1,2,48,50
2012-11-13,1,Nov,7,0,Tue,1,1,106,107
2012-11-13,1,Nov,8,0,Tue,1,4,207,211
2012-11-13,1,Nov,9,0,Tue,1,1,109,110
2012-11-13,1,Nov,10,0,Tue,1,10,84,94
2012-11-13,1,Nov,11,0,Tue,1,22,133,155
2012-11-13,1,Nov,12,0,Tue,1,16,180,196
2012-11-13,1,Nov,13,0,Tue,1,30,188,218
2012-11-13,1,Nov,14,0,Tue,1,34,169,203
2012-11-13,1,Nov,15,0,Tue,1,33,184,217
2012-11-13,1,Nov,16,0,Tue,1,28,282,310
2012-11-13,1,Nov,17,0,Tue,1,33,575,608
2012-11-13,1,Nov,18,0,Tue,1,45,514,559
2012-11-13,1,Nov,19,0,Tue,1,12,344,356
2012-11-13,1,Nov,20,0,Tue,1,12,211,223
2012-11-13,1,Nov,21,0,Tue,1,9,178,187
2012-11-13,1,Nov,22,0,Tue,1,15,120,135
2012-11-13,1,Nov,23,0,Tue,1,6,78,84
2012-11-14,1,Nov,0,0,Wed,1,4,20,24
2012-11-14,1,Nov,1,0,Wed,1,2,10,12
2012-11-14,1,Nov,2,0,Wed,1,0,1,1
2012-11-14,1,Nov,3,0,Wed,1,0,5,5
2012-11-14,1,Nov,4,0,Wed,1,0,6,6
2012-11-14,1,Nov,5,0,Wed,1,0,39,39
2012-11-14,1,Nov,6,0,Wed,1,4,142,146
2012-11-14,1,Nov,7,0,Wed,1,10,405,415
2012-11-14,1,Nov,8,0,Wed,1,27,664,691
2012-11-14,1,Nov,9,0,Wed,1,22,310,332
2012-11-14,1,Nov,10,0,Wed,1,18,153,171
2012-11-14,1,Nov,11,0,Wed,1,25,126,151
2012-11-14,1,Nov,12,0,Wed,1,40,200,240
2012-11-14,1,Nov,13,0,Wed,1,32,182,214
2012-11-14,1,Nov,14,0,Wed,1,20,161,181
2012-11-14,1,Nov,15,0,Wed,1,32,228,260
2012-11-14,1,Nov,16,0,Wed,1,31,290,321
2012-11-14,1,Nov,17,0,Wed,1,19,564,583
2012-11-14,1,Nov,18,0,Wed,1,24,543,567
2012-11-14,1,Nov,19,0,Wed,1,28,368,396
2012-11-14,1,Nov,20,0,Wed,1,15,252,267
2012-11-14,1,Nov,21,0,Wed,1,5,208,213
2012-11-14,1,Nov,22,0,Wed,1,6,167,173
2012-11-14,1,Nov,23,0,Wed,1,9,78,87
2012-11-15,1,Nov,0,0,Thur,1,1,33,34
2012-11-15,1,Nov,1,0,Thur,1,2,14,16
2012-11-15,1,Nov,2,0,Thur,1,0,7,7
2012-11-15,1,Nov,3,0,Thur,1,0,2,2
2012-11-15,1,Nov,4,0,Thur,1,0,5,5
2012-11-15,1,Nov,5,0,Thur,1,3,34,37
2012-11-15,1,Nov,6,0,Thur,1,1,146,147
2012-11-15,1,Nov,7,0,Thur,1,7,403,410
2012-11-15,1,Nov,8,0,Thur,1,21,625,646
2012-11-15,1,Nov,9,0,Thur,1,17,306,323
2012-11-15,1,Nov,10,0,Thur,1,11,142,153
2012-11-15,1,Nov,11,0,Thur,1,28,138,166
2012-11-15,1,Nov,12,0,Thur,1,29,184,213
2012-11-15,1,Nov,13,0,Thur,1,20,197,217
2012-11-15,1,Nov,14,0,Thur,1,27,174,201
2012-11-15,1,Nov,15,0,Thur,1,26,191,217
2012-11-15,1,Nov,16,0,Thur,1,24,318,342
2012-11-15,1,Nov,17,0,Thur,1,22,541,563
2012-11-15,1,Nov,18,0,Thur,1,10,563,573
2012-11-15,1,Nov,19,0,Thur,1,11,375,386
2012-11-15,1,Nov,20,0,Thur,1,23,262,285
2012-11-15,1,Nov,21,0,Thur,1,20,204,224
2012-11-15,1,Nov,22,0,Thur,1,10,143,153
2012-11-15,1,Nov,23,0,Thur,1,7,118,125
2012-11-16,1,Nov,0,0,Fri,1,7,58,65
2012-11-16,1,Nov,1,0,Fri,1,5,16,21
2012-11-16,1,Nov,2,0,Fri,1,0,9,9
2012-11-16,1,Nov,3,0,Fri,1,0,6,6
2012-11-16,1,Nov,4,0,Fri,1,0,5,5
2012-11-16,1,Nov,5,0,Fri,1,2,34,36
2012-11-16,1,Nov,6,0,Fri,1,4,126,130
2012-11-16,1,Nov,7,0,Fri,1,5,362,367
2012-11-16,1,Nov,8,0,Fri,1,17,694,711
2012-11-16,1,Nov,9,0,Fri,1,21,330,351
2012-11-16,1,Nov,10,0,Fri,1,33,165,198
2012-11-16,1,Nov,11,0,Fri,1,33,185,218
2012-11-16,1,Nov,12,0,Fri,1,28,262,290
2012-11-16,1,Nov,13,0,Fri,1,52,226,278
2012-11-16,1,Nov,14,0,Fri,1,47,204,251
2012-11-16,1,Nov,15,0,Fri,1,30,237,267
2012-11-16,1,Nov,16,0,Fri,1,33,350,383
2012-11-16,1,Nov,17,0,Fri,1,41,539,580
2012-11-16,1,Nov,18,0,Fri,1,22,483,505
2012-11-16,1,Nov,19,0,Fri,1,26,306,332
2012-11-16,1,Nov,20,0,Fri,1,20,207,227
2012-11-16,1,Nov,21,0,Fri,1,21,157,178
2012-11-16,1,Nov,22,0,Fri,1,23,139,162
2012-11-16,1,Nov,23,0,Fri,1,14,114,128
2012-11-17,1,Nov,0,0,Sat,0,11,95,106
2012-11-17,1,Nov,1,0,Sat,0,13,74,87
2012-11-17,1,Nov,2,0,Sat,0,8,41,49
2012-11-17,1,Nov,3,0,Sat,0,2,19,21
2012-11-17,1,Nov,4,0,Sat,0,1,6,7
2012-11-17,1,Nov,5,0,Sat,0,1,10,11
2012-11-17,1,Nov,6,0,Sat,0,0,21,21
2012-11-17,1,Nov,7,0,Sat,0,8,70,78
2012-11-17,1,Nov,8,0,Sat,0,30,138,168
2012-11-17,1,Nov,9,0,Sat,0,48,200,248
2012-11-17,1,Nov,10,0,Sat,0,62,258,320
2012-11-17,1,Nov,11,0,Sat,0,80,343,423
2012-11-17,1,Nov,12,0,Sat,0,117,359,476
2012-11-17,1,Nov,13,0,Sat,0,179,346,525
2012-11-17,1,Nov,14,0,Sat,0,175,380,555
2012-11-17,1,Nov,15,0,Sat,0,175,374,549
2012-11-17,1,Nov,16,0,Sat,0,144,325,469
2012-11-17,1,Nov,17,0,Sat,0,101,302,403
2012-11-17,1,Nov,18,0,Sat,0,34,237,271
2012-11-17,1,Nov,19,0,Sat,0,45,208,253
2012-11-17,1,Nov,20,0,Sat,0,30,142,172
2012-11-17,1,Nov,21,0,Sat,0,15,124,139
2012-11-17,1,Nov,22,0,Sat,0,15,130,145
2012-11-17,1,Nov,23,0,Sat,0,19,114,133
2012-11-18,1,Nov,0,0,Sun,0,11,118,129
2012-11-18,1,Nov,1,0,Sun,0,14,81,95
2012-11-18,1,Nov,2,0,Sun,0,8,65,73
2012-11-18,1,Nov,3,0,Sun,0,9,37,46
2012-11-18,1,Nov,4,0,Sun,0,4,8,12
2012-11-18,1,Nov,5,0,Sun,0,5,7,12
2012-11-18,1,Nov,6,0,Sun,0,2,13,15
2012-11-18,1,Nov,7,0,Sun,0,3,39,42
2012-11-18,1,Nov,8,0,Sun,0,19,100,119
2012-11-18,1,Nov,9,0,Sun,0,49,155,204
2012-11-18,1,Nov,10,0,Sun,0,79,250,329
2012-11-18,1,Nov,11,0,Sun,0,92,267,359
2012-11-18,1,Nov,12,0,Sun,0,101,341,442
2012-11-18,1,Nov,13,0,Sun,0,113,334,447
2012-11-18,1,Nov,14,0,Sun,0,125,303,428
2012-11-18,1,Nov,15,0,Sun,0,89,318,407
2012-11-18,1,Nov,16,0,Sun,0,59,313,372
2012-11-18,1,Nov,17,0,Sun,0,48,232,280
2012-11-18,1,Nov,18,0,Sun,0,36,240,276
2012-11-18,1,Nov,19,0,Sun,0,16,194,210
2012-11-18,1,Nov,20,0,Sun,0,9,120,129
2012-11-18,1,Nov,21,0,Sun,0,17,93,110
2012-11-18,1,Nov,22,0,Sun,0,8,66,74
2012-11-18,1,Nov,23,0,Sun,0,6,53,59
2012-11-19,1,Nov,0,0,Mon,1,5,22,27
2012-11-19,1,Nov,1,0,Mon,1,0,19,19
2012-11-19,1,Nov,2,0,Mon,1,0,5,5
2012-11-19,1,Nov,3,0,Mon,1,0,2,2
2012-11-19,1,Nov,4,0,Mon,1,1,11,12
2012-11-19,1,Nov,5,0,Mon,1,1,38,39
2012-11-19,1,Nov,6,0,Mon,1,3,128,131
2012-11-19,1,Nov,7,0,Mon,1,5,381,386
2012-11-19,1,Nov,8,0,Mon,1,13,650,663
2012-11-19,1,Nov,9,0,Mon,1,18,260,278
2012-11-19,1,Nov,10,0,Mon,1,33,106,139
2012-11-19,1,Nov,11,0,Mon,1,33,164,197
2012-11-19,1,Nov,12,0,Mon,1,35,207,242
2012-11-19,1,Nov,13,0,Mon,1,46,205,251
2012-11-19,1,Nov,14,0,Mon,1,47,170,217
2012-11-19,1,Nov,15,0,Mon,1,44,213,257
2012-11-19,1,Nov,16,0,Mon,1,55,325,380
2012-11-19,1,Nov,17,0,Mon,1,33,586,619
2012-11-19,1,Nov,18,0,Mon,1,21,559,580
2012-11-19,1,Nov,19,0,Mon,1,25,381,406
2012-11-19,1,Nov,20,0,Mon,1,7,252,259
2012-11-19,1,Nov,21,0,Mon,1,15,188,203
2012-11-19,1,Nov,22,0,Mon,1,7,106,113
2012-11-19,1,Nov,23,0,Mon,1,2,72,74
2012-11-20,1,Nov,0,0,Tue,1,3,26,29
2012-11-20,1,Nov,1,0,Tue,1,3,10,13
2012-11-20,1,Nov,2,0,Tue,1,0,5,5
2012-11-20,1,Nov,3,0,Tue,1,0,2,2
2012-11-20,1,Nov,4,0,Tue,1,0,6,6
2012-11-20,1,Nov,5,0,Tue,1,2,32,34
2012-11-20,1,Nov,6,0,Tue,1,2,146,148
2012-11-20,1,Nov,7,0,Tue,1,7,411,418
2012-11-20,1,Nov,8,0,Tue,1,16,649,665
2012-11-20,1,Nov,9,0,Tue,1,28,298,326
2012-11-20,1,Nov,10,0,Tue,1,32,144,176
2012-11-20,1,Nov,11,0,Tue,1,45,160,205
2012-11-20,1,Nov,12,0,Tue,1,70,243,313
2012-11-20,1,Nov,13,0,Tue,1,49,218,267
2012-11-20,1,Nov,14,0,Tue,1,47,177,224
2012-11-20,1,Nov,15,0,Tue,1,61,226,287
2012-11-20,1,Nov,16,0,Tue,1,60,335,395
2012-11-20,1,Nov,17,0,Tue,1,37,553,590
2012-11-20,1,Nov,18,0,Tue,1,16,534,550
2012-11-20,1,Nov,19,0,Tue,1,23,361,384
2012-11-20,1,Nov,20,0,Tue,1,11,224,235
2012-11-20,1,Nov,21,0,Tue,1,14,143,157
2012-11-20,1,Nov,22,0,Tue,1,7,115,122
2012-11-20,1,Nov,23,0,Tue,1,1,82,83
2012-11-21,1,Nov,0,0,Wed,1,1,25,26
2012-11-21,1,Nov,1,0,Wed,1,1,13,14
2012-11-21,1,Nov,2,0,Wed,1,2,6,8
2012-11-21,1,Nov,3,0,Wed,1,0,2,2
2012-11-21,1,Nov,4,0,Wed,1,0,10,10
2012-11-21,1,Nov,5,0,Wed,1,1,28,29
2012-11-21,1,Nov,6,0,Wed,1,2,99,101
2012-11-21,1,Nov,7,0,Wed,1,11,262,273
2012-11-21,1,Nov,8,0,Wed,1,12,539,551
2012-11-21,1,Nov,9,0,Wed,1,45,320,365
2012-11-21,1,Nov,10,0,Wed,1,22,150,172
2012-11-21,1,Nov,11,0,Wed,1,43,198,241
2012-11-21,1,Nov,12,0,Wed,1,74,270,344
2012-11-21,1,Nov,13,0,Wed,1,70,295,365
2012-11-21,1,Nov,14,0,Wed,1,84,329,413
2012-11-21,1,Nov,15,0,Wed,1,68,381,449
2012-11-21,1,Nov,16,0,Wed,1,59,410,469
2012-11-21,1,Nov,17,0,Wed,1,41,333,374
2012-11-21,1,Nov,18,0,Wed,1,24,287,311
2012-11-21,1,Nov,19,0,Wed,1,23,220,243
2012-11-21,1,Nov,20,0,Wed,1,11,125,136
2012-11-21,1,Nov,21,0,Wed,1,8,97,105
2012-11-21,1,Nov,22,0,Wed,1,6,82,88
2012-11-21,1,Nov,23,0,Wed,1,7,50,57
2012-11-22,1,Nov,0,1,Thur,0,3,43,46
2012-11-22,1,Nov,1,1,Thur,0,5,37,42
2012-11-22,1,Nov,2,1,Thur,0,3,15,18
2012-11-22,1,Nov,3,1,Thur,0,0,6,6
2012-11-22,1,Nov,4,1,Thur,0,1,2,3
2012-11-22,1,Nov,5,1,Thur,0,2,6,8
2012-11-22,1,Nov,6,1,Thur,0,2,15,17
2012-11-22,1,Nov,7,1,Thur,0,7,49,56
2012-11-22,1,Nov,8,1,Thur,0,20,77,97
2012-11-22,1,Nov,9,1,Thur,0,25,94,119
2012-11-22,1,Nov,10,1,Thur,0,65,154,219
2012-11-22,1,Nov,11,1,Thur,0,89,143,232
2012-11-22,1,Nov,12,1,Thur,0,117,145,262
2012-11-22,1,Nov,13,1,Thur,0,125,144,269
2012-11-22,1,Nov,14,1,Thur,0,125,95,220
2012-11-22,1,Nov,15,1,Thur,0,132,96,228
2012-11-22,1,Nov,16,1,Thur,0,101,81,182
2012-11-22,1,Nov,17,1,Thur,0,66,43,109
2012-11-22,1,Nov,18,1,Thur,0,16,54,70
2012-11-22,1,Nov,19,1,Thur,0,13,31,44
2012-11-22,1,Nov,20,1,Thur,0,15,37,52
2012-11-22,1,Nov,21,1,Thur,0,7,39,46
2012-11-22,1,Nov,22,1,Thur,0,8,36,44
2012-11-22,1,Nov,23,1,Thur,0,8,28,36
2012-11-23,1,Nov,0,0,Fri,1,0,32,32
2012-11-23,1,Nov,1,0,Fri,1,2,11,13
2012-11-23,1,Nov,2,0,Fri,1,1,4,5
2012-11-23,1,Nov,3,0,Fri,1,1,0,1
2012-11-23,1,Nov,4,0,Fri,1,1,3,4
2012-11-23,1,Nov,5,0,Fri,1,0,10,10
2012-11-23,1,Nov,6,0,Fri,1,0,20,20
2012-11-23,1,Nov,7,0,Fri,1,5,72,77
2012-11-23,1,Nov,8,0,Fri,1,11,83,94
2012-11-23,1,Nov,9,0,Fri,1,32,80,112
2012-11-23,1,Nov,10,0,Fri,1,87,114,201
2012-11-23,1,Nov,11,0,Fri,1,121,130,251
2012-11-23,1,Nov,12,0,Fri,1,186,193,379
2012-11-23,1,Nov,13,0,Fri,1,224,200,424
2012-11-23,1,Nov,14,0,Fri,1,240,195,435
2012-11-23,1,Nov,15,0,Fri,1,233,214,447
2012-11-23,1,Nov,16,0,Fri,1,158,199,357
2012-11-23,1,Nov,17,0,Fri,1,117,183,300
2012-11-23,1,Nov,18,0,Fri,1,50,158,208
2012-11-23,1,Nov,19,0,Fri,1,33,121,154
2012-11-23,1,Nov,20,0,Fri,1,42,100,142
2012-11-23,1,Nov,21,0,Fri,1,23,75,98
2012-11-23,1,Nov,22,0,Fri,1,16,63,79
2012-11-23,1,Nov,23,0,Fri,1,20,47,67
2012-11-24,1,Nov,0,0,Sat,0,9,33,42
2012-11-24,1,Nov,1,0,Sat,0,1,19,20
2012-11-24,1,Nov,2,0,Sat,0,10,22,32
2012-11-24,1,Nov,3,0,Sat,0,6,5,11
2012-11-24,1,Nov,4,0,Sat,0,1,2,3
2012-11-24,1,Nov,5,0,Sat,0,1,2,3
2012-11-24,1,Nov,6,0,Sat,0,1,9,10
2012-11-24,1,Nov,7,0,Sat,0,4,21,25
2012-11-24,1,Nov,8,0,Sat,0,7,55,62
2012-11-24,1,Nov,9,0,Sat,0,26,96,122
2012-11-24,1,Nov,10,0,Sat,0,46,96,142
2012-11-24,1,Nov,11,0,Sat,0,55,131,186
2012-11-24,1,Nov,12,0,Sat,0,53,146,199
2012-11-24,1,Nov,13,0,Sat,0,64,161,225
2012-11-24,1,Nov,14,0,Sat,0,58,149,207
2012-11-24,1,Nov,15,0,Sat,0,59,139,198
2012-11-24,1,Nov,16,0,Sat,0,43,127,170
2012-11-24,1,Nov,17,0,Sat,0,29,97,126
2012-11-24,1,Nov,18,0,Sat,0,22,123,145
2012-11-24,1,Nov,19,0,Sat,0,9,74,83
2012-11-24,1,Nov,20,0,Sat,0,3,55,58
2012-11-24,1,Nov,21,0,Sat,0,9,66,75
2012-11-24,1,Nov,22,0,Sat,0,7,69,76
2012-11-24,1,Nov,23,0,Sat,0,9,48,57
2012-11-25,1,Nov,0,0,Sun,0,3,31,34
2012-11-25,1,Nov,1,0,Sun,0,4,32,36
2012-11-25,1,Nov,2,0,Sun,0,1,27,28
2012-11-25,1,Nov,3,0,Sun,0,0,8,8
2012-11-25,1,Nov,4,0,Sun,0,1,1,2
2012-11-25,1,Nov,5,0,Sun,0,0,3,3
2012-11-25,1,Nov,6,0,Sun,0,1,10,11
2012-11-25,1,Nov,7,0,Sun,0,2,19,21
2012-11-25,1,Nov,8,0,Sun,0,2,32,34
2012-11-25,1,Nov,9,0,Sun,0,13,83,96
2012-11-25,1,Nov,10,0,Sun,0,15,124,139
2012-11-25,1,Nov,11,0,Sun,0,49,155,204
2012-11-25,1,Nov,12,0,Sun,0,37,165,202
2012-11-25,1,Nov,13,0,Sun,0,37,158,195
2012-11-25,1,Nov,14,0,Sun,0,33,170,203
2012-11-25,1,Nov,15,0,Sun,0,36,209,245
2012-11-25,1,Nov,16,0,Sun,0,25,203,228
2012-11-25,1,Nov,17,0,Sun,0,11,170,181
2012-11-25,1,Nov,18,0,Sun,0,9,132,141
2012-11-25,1,Nov,19,0,Sun,0,13,114,127
2012-11-25,1,Nov,20,0,Sun,0,9,110,119
2012-11-25,1,Nov,21,0,Sun,0,4,60,64
2012-11-25,1,Nov,22,0,Sun,0,3,59,62
2012-11-25,1,Nov,23,0,Sun,0,1,40,41
2012-11-26,1,Nov,0,0,Mon,1,4,19,23
2012-11-26,1,Nov,1,0,Mon,1,1,9,10
2012-11-26,1,Nov,2,0,Mon,1,0,5,5
2012-11-26,1,Nov,3,0,Mon,1,1,4,5
2012-11-26,1,Nov,4,0,Mon,1,0,10,10
2012-11-26,1,Nov,5,0,Mon,1,0,41,41
2012-11-26,1,Nov,6,0,Mon,1,1,123,124
2012-11-26,1,Nov,7,0,Mon,1,2,363,365
2012-11-26,1,Nov,8,0,Mon,1,9,629,638
2012-11-26,1,Nov,9,0,Mon,1,10,276,286
2012-11-26,1,Nov,10,0,Mon,1,20,127,147
2012-11-26,1,Nov,11,0,Mon,1,18,112,130
2012-11-26,1,Nov,12,0,Mon,1,22,188,210
2012-11-26,1,Nov,13,0,Mon,1,20,197,217
2012-11-26,1,Nov,14,0,Mon,1,51,177,228
2012-11-26,1,Nov,15,0,Mon,1,49,181,230
2012-11-26,1,Nov,16,0,Mon,1,49,297,346
2012-11-26,1,Nov,17,0,Mon,1,13,540,553
2012-11-26,1,Nov,18,0,Mon,1,19,502,521
2012-11-26,1,Nov,19,0,Mon,1,16,355,371
2012-11-26,1,Nov,20,0,Mon,1,12,265,277
2012-11-26,1,Nov,21,0,Mon,1,9,172,181
2012-11-26,1,Nov,22,0,Mon,1,3,101,104
2012-11-26,1,Nov,23,0,Mon,1,8,57,65
2012-11-27,1,Nov,0,0,Tue,1,2,24,26
2012-11-27,1,Nov,1,0,Tue,1,0,6,6
2012-11-27,1,Nov,2,0,Tue,1,0,5,5
2012-11-27,1,Nov,3,0,Tue,1,1,3,4
2012-11-27,1,Nov,4,0,Tue,1,0,5,5
2012-11-27,1,Nov,5,0,Tue,1,0,31,31
2012-11-27,1,Nov,6,0,Tue,1,3,97,100
2012-11-27,1,Nov,7,0,Tue,1,4,289,293
2012-11-27,1,Nov,8,0,Tue,1,6,494,500
2012-11-27,1,Nov,9,0,Tue,1,11,257,268
2012-11-27,1,Nov,10,0,Tue,1,5,52,57
2012-11-27,1,Nov,11,0,Tue,1,6,59,65
2012-11-27,1,Nov,12,0,Tue,1,6,70,76
2012-11-27,1,Nov,13,0,Tue,1,4,73,77
2012-11-27,1,Nov,14,0,Tue,1,8,86,94
2012-11-27,1,Nov,15,0,Tue,1,9,146,155
2012-11-27,1,Nov,16,0,Tue,1,5,252,257
2012-11-27,1,Nov,17,0,Tue,1,13,514,527
2012-11-27,1,Nov,18,0,Tue,1,13,469,482
2012-11-27,1,Nov,19,0,Tue,1,12,338,350
2012-11-27,1,Nov,20,0,Tue,1,4,228,232
2012-11-27,1,Nov,21,0,Tue,1,6,179,185
2012-11-27,1,Nov,22,0,Tue,1,2,95,97
2012-11-27,1,Nov,23,0,Tue,1,3,64,67
2012-11-28,1,Nov,0,0,Wed,1,1,22,23
2012-11-28,1,Nov,1,0,Wed,1,0,12,12
2012-11-28,1,Nov,2,0,Wed,1,0,1,1
2012-11-28,1,Nov,3,0,Wed,1,0,3,3
2012-11-28,1,Nov,4,0,Wed,1,0,4,4
2012-11-28,1,Nov,5,0,Wed,1,0,39,39
2012-11-28,1,Nov,6,0,Wed,1,4,132,136
2012-11-28,1,Nov,7,0,Wed,1,6,403,409
